NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2016-11-16 using PALFA Known_Pulsars database
# Contains only sources with DM > 0 and period > 0
2407;J1700-4422;255.223625;-44.374167;0.755535;410.0;
2408;J1959+3620;299.908458;36.341417;0.406081;273.0;
2409;J1835-0114;278.841325;-1.242669;0.005116;98.0;
2410;J1917+1737;289.3499;17.625444;0.334725;208.0;
2411;J0818-3049;124.705417;-30.825278;0.763742;133.7;
2412;J1227-6208;186.9;-62.166667;0.03453;363.2;
2414;J1216-50;184.083333;-50.450278;6.355;110.0;
2415;J1545-4550;236.483108;-45.843758;0.003575;68.39;
2417;J1916+1225;289.083521;12.43165;0.227387;265.31;
2418;J0141+62;25.479167;62.933611;0.046686;272.649;
2419;J1745-2900;266.41735;-29.008283;3.763638;1778.0;
2420;J2013+3058;303.392721;30.980747;0.276028;148.7;
2421;J1938+2213;294.559083;22.220189;0.166116;91.0;
2422;J0621+0336;95.296754;3.612644;0.269954;72.59;
2423;J1850+0124;282.504225;1.409614;0.00356;118.89;
2424;J1631-1612;247.968625;-16.214444;0.677684;33.77;
2425;J1622-3751;245.519083;-37.853861;0.731463;153.8;
2427;J2236-5527;339.216046;-55.463565;0.006908;20.0;
2428;J1941+2525;295.336667;25.418139;2.306153;314.4;
2429;J1530-63;232.716667;-63.725833;0.9103;200.0;
2430;J1825-0319;276.483138;-3.332658;0.004554;119.5;
2431;J1949+3106;297.373494;31.101064;0.013138;164.13;
2432;J1937-00;294.2875;-0.283333;0.2401;68.6;
2433;J0627+0706;96.934062;7.10925;0.475877;138.15;
2434;J1305-66;196.4;-66.65;0.197276;316.1;
2435;J1854+0317;283.621083;3.291944;1.36645;404.0;
2436;J1652-48;253.225;-48.75;0.003785;187.8;
2437;J0535-66;83.916667;-66.866667;0.210524;75.0;
2438;J1813-26;273.25;-26.0;0.0043;122.5;
2439;J1919+1314;289.887442;13.243694;0.5714;613.4;
2440;J1749-4931;267.349042;-49.533056;0.445822;53.0;
2441;J1805-2948;271.427042;-29.8;0.428341;167.9;
2442;J1900+0308;285.210645;3.140022;0.004909;249.9;
2443;J1443-5122;220.862375;-51.373889;0.732061;87.0;
2444;J1627-5936;246.969125;-59.615361;0.354234;99.3;
2445;J1837-08;279.429167;-8.334444;1.099;510.0;
2446;J0225+17;36.309167;17.465639;0.390312;20.424;
2447;J1607-6449;241.952962;-64.828633;0.298116;89.39;
2450;J1825-31;276.491667;-31.038889;2.382;120.0;
2451;J2009+3326;302.454833;33.436167;1.438369;263.6;
2452;J1925-16;291.275;-16.016667;3.8858;88.0;
2453;J0709+05;107.397917;5.0475;0.03443;44.116;
2454;J2010+3230;302.610417;32.502028;1.442448;371.8;
2455;J1634-5640;248.579875;-56.680194;0.224201;148.0;
2456;J1838-01;279.625;-1.016667;0.183295;320.4;
2457;J1014-48;153.575;-48.828333;1.5088;87.0;
2458;J2206+6151;331.575496;61.866139;0.322674;167.0;
2459;J1948+2551;297.073246;25.864431;0.196627;289.27;
2460;J1546-3747A;236.514333;-37.786139;0.002606;92.17;
2461;J1812-3039;273.187092;-30.655833;0.587477;138.9;
2462;J1840-04;280.204167;-4.640833;0.4223;380.0;
2463;J1802-05;270.55;-5.398056;1.681;130.0;
2464;J1311-3430;197.940517;-34.508431;0.00256;37.84;
2465;J1945+07;296.479167;7.283333;1.0739;62.0;
2466;J0608+00;92.204167;0.65;1.0762;48.0;
2467;J1812-2748;273.169083;-27.800833;0.236983;104.0;
2468;J0410-31;62.6625;-31.124722;1.8785;9.2;
2470;J1400-1438;210.126417;-14.637333;0.003084;4.93;
2471;J1947+1957;296.830979;19.952331;0.157509;185.8;
2472;J2340+08;355.1875;8.55;0.3033;24.0;
2473;J1709-4401;257.422458;-44.019778;0.865235;225.8;
2474;J1754-2422;268.652333;-24.373333;2.090248;738.0;
2475;J1719-23;259.904167;-23.485278;0.454;110.0;
2477;J1755-0903;268.793183;-9.064333;0.19071;63.7;
2478;J1638+11;249.547083;11.486278;1.67847;53.669;
2479;J2225+35;336.2;35.5;0.94;51.8;
2481;J0652-0142;103.046275;-1.708417;0.924054;116.3;
2482;J1946+3417;296.604716;34.28741;0.00317;110.0;
2483;J1845-0635;281.280858;-6.589833;0.340528;414.0;
2484;J1239+32;189.925;32.536667;0.004701;16.856;
2485;J0540+3207;85.15465;32.127028;0.524271;61.97;
2486;J0919-6040;139.866125;-60.680667;1.216976;82.5;
2487;J0912-3851;138.177917;-38.850833;1.526085;70.0;
2488;J1143-5536;175.790792;-55.60125;0.685358;185.0;
2489;J1759-1029;269.892917;-10.499167;2.512263;110.0;
2490;J2136-1606;324.000917;-16.103611;1.227235;18.48;
2491;J1904-16;286.1875;-16.413056;1.541;150.0;
2492;J1934+2352;293.692458;23.882194;0.178432;355.5;
2493;J1105-43;166.35;-43.950278;0.3511;38.0;
2494;J1858+0346;284.593167;3.777167;0.256844;386.0;
2495;J1821+0155;275.412015;1.922776;0.033781;51.75;
2496;J1850+02;282.678125;2.735142;0.004798;540.546;
2497;J0949-6902;147.335696;-69.044889;0.640016;93.0;
2498;J1940+2337;295.147858;23.629583;0.546824;252.1;
2499;J1733-5515;263.251667;-55.261111;1.011234;83.9;
2500;J1840-0753;280.198333;-7.892222;0.437869;691.0;
2501;J1601-50;240.35;-50.383333;0.860777;59.0;
2502;J1416-5033;214.185833;-50.554722;0.794883;58.5;
2503;J0140+56;25.125;56.461667;1.775471;101.879;
2504;J1855+0205;283.925192;2.093444;0.246817;867.3;
2505;J1953+2732;298.2825;27.546722;1.333965;195.4;
2506;J2018+3431;304.72165;34.516808;0.387664;222.35;
2507;J1551-0658;237.780063;-6.968472;0.00709;21.6;
2508;J1655-3844;253.911083;-38.735833;1.193439;365.0;
2509;J1552-62;238.158333;-62.241944;0.1988;120.0;
2510;J1818-01;274.5625;-1.817222;0.8385;210.0;
2511;J1635-26;248.966667;-26.271389;0.5105;100.0;
2512;J0456-69;74.125;-69.166667;0.117073;103.0;
2514;J1900-09;285.058333;-9.468611;1.424;150.0;
2515;J2333+6145;353.331033;61.758358;0.756899;125.0;
2516;J1946+2535;296.704583;25.597639;0.515167;248.81;
2517;J0607+37;91.725;36.668333;0.61922;19.0;
2518;J1811-4930;272.863292;-49.505778;1.432704;44.0;
2519;J1924+1628;291.175;16.482889;0.375092;542.9;
2520;J1932+1459;293.183333;14.983778;1.864299;82.844;
2521;J0812-3905;123.061675;-39.096922;0.482596;327.0;
2522;J1431-5740;217.764564;-57.669908;0.004111;131.46;
2523;J0623+0340;95.944829;3.668556;0.61376;54.0;
2524;J1525-5545;231.367225;-55.763845;0.01136;126.93;
2525;J1638-42;249.629167;-42.565556;0.5109;410.0;
2526;J2005+3552;301.447917;35.873417;0.307943;455.0;
2527;J1913+3732;288.366196;37.53675;0.851079;69.0;
2528;J1054-5946;163.626917;-59.775278;0.228324;253.9;
2530;J2234+06;338.591667;6.183333;0.0036;11.0;
2531;J1859+03;284.785417;3.787972;1.51171;555.1;
2532;J0640-00;100.02375;-0.020083;2.40715;64.821;
2533;J1858-0736;284.684583;-7.616667;0.551059;194.0;
2534;J1922+1733;290.721742;17.556519;0.236171;238.0;
2536;J1629-3636;247.399208;-36.603611;2.988193;101.0;
2537;J1549-57;237.270833;-57.360278;0.7375;17.7;
2538;J1750-2536;267.639125;-25.611944;0.034749;178.4;
2539;J1818-1448;274.616292;-14.810556;0.281371;644.0;
2540;J1924+1639;291.012965;16.661321;0.158043;208.0;
2541;J1757-15;269.35;-15.055;0.1794;150.0;
2542;J0458-67;74.745833;-67.716667;1.1339;97.0;
2543;J1701-4958;255.303458;-49.975833;0.804304;230.0;
2544;J1929+19;292.383333;19.083333;0.339215;527.0;
2545;J1725-3853;261.363625;-38.8845;0.004792;158.2;
2546;J0521-68;80.433333;-68.583333;0.433421;136.0;
2547;J1852+00;283.1792;-0.0003;1.92066;590.4;
2548;J1147-66;176.75;-66.0;0.00372;133.8;
2549;J1517-4636;229.3724;-46.600167;0.886612;127.0;
2550;J1331-5245;202.750042;-52.757056;0.648117;148.4;
2551;J0835-42;128.904167;-42.543611;0.7384;190.0;
2552;J1953+28;298.3542;28.3233;1.01099;194.0;
2553;J1546-59;236.5;-59.0;0.0078;168.3;
2554;J0457-69;74.258333;-69.766667;0.23139;91.0;
2555;J1705-52;256.458333;-52.604722;0.2307;170.0;
2556;J1840-0643;280.039333;-6.729722;0.035578;500.0;
2557;J1723-2837;260.846607;-28.632547;0.001856;19.69;
2558;J1906+0725;286.565417;7.417611;1.535508;480.361;
2559;J1346-4918;206.593125;-49.302;0.299625;74.42;
2560;J0532-69;83.016667;-69.766667;0.574598;124.0;
2561;J0808-3937;122.048458;-39.631361;0.866349;165.0;
2562;J0542-68;85.645833;-68.266667;0.425189;114.0;
2563;J1755-3716;268.897693;-37.269661;0.012786;167.6;
2564;J1832-0836;278.114977;-8.615269;0.002719;28.18;
2565;J1929+16;292.325;16.35;0.529681;12.0;
2567;J0824+00;126.066667;0.45;0.0099;35.0;
2568;J1745-3812;266.31425;-38.202028;0.698353;160.8;
2569;J1720-2446;260.093583;-24.774167;0.874265;103.0;
2570;J1322-62;200.725;-62.85;1.044851;733.6;
2571;J1628+06;247.170417;6.199861;1.38177;52.248;
2572;J1854+00;283.681667;0.852639;0.767333;532.9;
2573;J2004+3429;301.195708;34.48825;0.240953;351.0;
2574;J1925+19;291.358333;19.066667;1.916353;328.0;
2575;J1251-7407;192.970583;-74.120844;0.327058;89.81;
2576;J1927+19;291.988125;19.454778;0.817296;485.8;
2577;J0343+06;55.989583;6.590417;1.007636;46.336;
2578;J1619-42;244.775;-42.033333;1.023152;172.0;
2579;J1926+16;291.699167;16.219417;0.308302;32.876;
2580;J1921+1544;290.443635;15.738183;0.143576;385.0;
2581;J0155+18;28.773083;18.520722;0.002365;19.794;
2582;J1931+1952;292.982767;19.869861;0.501123;441.0;
2583;J1744-5337;266.162167;-53.630833;0.355666;113.0;
2584;J2334+06;338.653333;6.103778;0.003576;10.765;
2585;J1432-5032;218.217792;-50.538139;2.034989;113.0;
2586;J1747-1030;266.992958;-10.501389;1.578793;128.0;
2587;J1821-0331;275.43625;-3.520194;0.902316;171.5;
2588;J1926-1314;291.724312;-13.234389;4.864284;40.83;
2589;J0721-2038;110.42877;-20.635295;0.015542;76.1;
2590;J0647+0913;101.815333;9.233194;1.234854;154.7;
2592;J2006+3102;301.545833;31.034167;0.163695;107.16;
2593;J0922-52;140.5;-52.0;0.00968;122.4;
2594;J1755-33;268.8;-33.516667;0.959466;266.5;
2595;J1936+20;294.109583;20.706806;1.39088;205.078;
2596;J1936+21;294.120833;21.2;0.642932;264.0;
2598;J2007+3120;301.78755;31.34765;0.608205;191.5;
2599;J1924+1631;291.228667;16.530222;2.935186;518.5;
2600;J1551-49;237.75;-49.0;0.006284;114.6;
2601;J1819-1717;274.930833;-17.287778;0.393522;405.0;
2602;J1710-2616;257.520417;-26.276389;0.954158;111.0;
2603;J1802+03;270.683333;3.633333;0.6643;77.0;
2604;J1907+0559;287.0083;5.9753;0.1687;460.6;
2605;J0408+551;62.0;55.0;1.837;55.0;
2606;J0408+552;62.0;55.0;0.754;64.0;
2607;J1327+34;201.9625;34.524167;0.041512;4.18;
2608;J1726-00;261.595833;-0.25;1.3086;57.0;
2609;J0509+08;77.35;8.95;0.0041;38.0;
2610;J0905-6019;136.313521;-60.322794;0.340854;91.4;
2611;J1626-6621;246.528546;-66.354242;0.450868;84.11;
2612;J1409-6953;212.320417;-69.892889;0.528591;163.0;
2613;J1848+0351;282.176;3.859917;0.191443;336.6;
2614;J1529-3828;232.312944;-38.479403;0.008486;73.62;
2615;J1921+16;290.264625;16.508372;0.936431;204.69;
2616;J1817-1938;274.278417;-19.635;2.046838;519.6;
2617;J1926+0737;291.640583;7.618667;0.318062;159.0;
2618;J1802-3346;270.73;-33.779167;2.461052;217.0;
2619;J1929+2121;292.267663;21.3563;0.723599;66.0;
2620;J2050+18;312.745833;18.287778;5.0483;63.287;
2621;J1807+04;271.854167;4.083333;0.7989;53.0;
2622;J0628+0909;97.150762;9.153861;1.241421;88.3;
2623;J1903+04;285.883333;4.251444;1.151387;473.5;
2624;J2033+1734;308.364655;17.582955;0.005949;25.08;
2625;J1909+0641;287.37105;6.6905;0.741762;36.7;
2626;J1902+08;285.640583;2.596472;0.415322;281.2;
2627;J1726-31;261.65;-31.95;0.12347;264.4;
2628;J2113+67;318.383333;67.032778;0.55217;55.078;
2629;J1120-3618;170.093333;-36.308944;0.00555;45.1;
2630;J0646+0905;101.629146;9.097028;0.903913;149.0;
2631;J1811-1049;272.821125;-10.8175;2.623859;253.3;
2633;J1948+2332;297.117708;23.535694;0.058706;199.674;
2634;J1850+0423;282.597625;4.385889;0.290716;265.8;
2635;J1626-44;246.75;-44.366667;0.308354;269.2;
2636;J0058+49;14.8;50.032778;0.996009;67.008;
2637;J0804-3647;121.0925;-36.793194;2.191987;196.0;
2638;J1904+0738;286.031387;7.647692;0.208958;278.32;
2639;J1920-09;290.204167;-9.774167;1.038;93.0;
2640;J0820-3826;125.249717;-38.445244;0.124836;195.56;
2641;J1716-4005;259.17525;-40.090833;0.311813;435.0;
2642;J1056-7117;164.191583;-71.298165;0.02631;93.04;
2643;J2036+2835;309.193179;28.586233;1.358727;99.0;
2644;J1455-59;223.775;-59.383333;0.176191;498.0;
2645;J1726-29;261.5;-29.0;0.027081;60.9;
2647;J1814-0521;273.608875;-5.360278;1.014219;130.0;
2648;J1307-67;196.920833;-67.0575;3.6512;44.0;
2649;J0212+5222;33.2175;52.379167;0.376386;38.0;
2650;J1854-1557;283.723333;-15.956111;3.4532;160.0;
2652;J1928+1725;292.215417;17.424778;0.28982;135.175;
2653;J1705-6135;256.31375;-61.5875;0.808546;94.0;
2654;J2319+6411;349.896708;64.190488;0.216018;246.0;
2655;J1935+1726;293.76645;17.441239;0.0042;61.6;
2656;J1835-3259A;278.933333;-32.990278;0.003889;63.35;
2657;J1919+1745;289.930592;17.751053;2.081343;142.3;
2658;J2011+3331;302.770525;33.523511;0.931733;298.58;
2659;J2353-22;358.458333;-22.838056;0.558001;9.929;
2660;J2145+21;326.433333;21.763611;1.419209;44.251;
2661;J0544+20;86.0;20.0;1.0;56.9;
2663;J1530-21;232.570833;-21.367222;0.505338;38.113;
2664;J0324+5239;51.231083;52.658694;0.33662;119.0;
2665;J1948+28;297.1583;28.3233;0.932713;305.0;
2666;J1955+2527;298.99748;25.450956;0.004873;209.97;
2667;J1804-28;271.2;-28.116667;1.273011;203.5;
2668;J0928+06;142.183333;6.233333;2.0604;50.0;
2670;J1905+0902;286.331396;9.042358;0.218253;433.4;
2671;J1534-4428;233.716667;-44.469278;1.221426;137.3;
2672;J1644-4657;251.160417;-46.960556;0.125962;718.0;
2673;J0034+69;8.545833;69.721944;0.036804;80.0;
2674;J1424-56;216.095833;-56.679722;1.427;32.9;
2675;J1819-1114;274.869917;-11.245278;0.294163;310.0;
2676;J1809-0119;272.464;-1.324722;0.744976;140.0;
2677;J1915+06;288.970625;6.652114;0.6441;214.523;
2678;J1907-1532;286.77825;-15.537472;0.632235;72.6;
2679;J1723-2852;260.9925;-28.880833;0.625034;172.0;
2680;J1808-1517;272.162875;-15.294444;0.544549;205.0;
2681;J1647-3607;251.943792;-36.117778;0.212316;224.0;
2682;J1716-4711;259.004621;-47.183583;0.555824;287.06;
2683;J1926+2016;291.575267;20.266981;0.299072;247.0;
2684;J1902-10;285.575;-10.659167;0.7868;91.0;
2685;J1919+1645;289.788512;16.756311;0.56279;208.0;
2686;J1956+07;299.1458;7.275;5.01248;61.9;
2687;J1853+00;283.4083;0.1581;0.033406951;192.025;
2688;J1431-4715;217.9359;-47.2577;0.0020119534425332;59.35;
2689;J0630+19;97.5167;19.625;1.24855;48.3;
2690;J1750+07;267.6667;7.558;1.90881;55.4;
2691;J0354+08;58.7125;8.9014;0.99888;66.0;
2692;J1850+0242;282.6737;2.716;0.0044798640471;540.068;
2693;J0332+79;53.1875;79.1667;2.05621;16.67;
2694;J1749+16;267.3708;16.4083;2.31132;59.0;
2695;J0103+54;15.9042;54.0333;0.354304;55.605;
2696;J1743+05;265.8167;5.4917;1.47364;56.1;
2697;J0201+7005;30.4223;70.0884;1.349184457077;21.029;
2698;J0447-04;71.75;-4.5833;2.18819;29.83;
2699;J0545-03;86.25;-3.1667;1.07393;67.2;
2700;J1851+00;282.7625;0.1731;0.022832271;107.419;
2701;J1729-2117;262.295;-21.2911;0.0662928992668;34.49;
2702;J1405-4656;211.3393;-46.934;0.00760220343251;13.884;
2703;J0557+1550;89.3792;15.835;0.0025563670767829;102.5723;
2704;J1653-2054;253.3793;-20.9153;0.004129145284562;56.56;
2705;J2010+30;302.5125;30.8622;0.0048163353;133.803;
2706;J1903+09;285.9167;9.2183;0.16631;362.9;
2707;J1955+29;298.8;29.5067;1.0736;206.0;
2708;J1952+30;298.075;30.3784;1.6656;184.9;
2709;J1958+30;299.5208;30.5733;1.09853;218.6;
2710;J1853+0029;283.3542;0.4908;0.93832;210.0;
2711;J1910+04;287.5458;4.6194;0.66468;297.3;
2712;J2008+31;302.1458;31.6528;0.22611;222.9;
2713;J1935+18;293.9208;18.4953;0.84352;349.9;
2714;J1906+04;286.6875;4.9172;0.00208328331;142.889;
2715;J1950+30;297.7;30.0117;2.78869;247.8;
2716;J1853+04;283.4208;4.4814;1.32065;560.4;
2717;J2000+29;300.0667;29.3519;3.0737;136.5;
2718;J1911+13;287.5917;13.0172;1.01043;376.0;
2719;J0636-23;99.0481;-23.312;0.476;60.0;
2720;J1806+28;271.5921;28.497;0.0151;18.7;
2721;J0557-29;89.3668;-29.752;0.0436;49.0;
2722;J1154-19;178.5781;-19.7043;0.0111;10.7;
2723;J2152-28;328.2305;-28.2561;1.343;33.0;
2724;J1644-33;251.0319;-33.3033;0.397;130.0;
2725;J0930-22;142.5383;-22.95;1.807;79.0;
2726;J0125-23;21.2997;-23.6033;0.00368;9.6;
2727;J0414+31;63.5345;31.518;1.081;64.0;
2728;J1515-32;228.9075;-32.6861;0.0644;25.0;
2729;J0758-30;119.6145;-30.0467;1.092;86.0;
2730;J1127-38;172.0395;-38.5822;0.877;48.0;
2731;J0405+33;61.3645;33.5752;0.064;54.0;
2732;J1949+34;297.5246;34.5909;0.389;228.0;
2733;J1929+66;292.4716;66.803;0.806;60.0;
2734;J2148-34;327.094;-34.3544;0.927;14.0;
2735;J0104+64;16.1616;64.739;1.386;43.0;
2736;J0110-22;17.5682;-22.1465;1.262;20.0;
2737;J1308-23;197.1294;-23.5181;0.00283;22.0;
2738;J2327+62;351.8972;62.6983;0.266;194.0;
2739;J1829+25;277.4878;25.06038;2.857;74.0;
2740;J1928+28;292.0874;28.826;1.063;79.0;
2741;J1741-21;265.2886;-21.862;2.565;151.0;
2742;J1120-23;170.0804;-23.7289;0.497;9.9;
2743;J0038-25;9.6990833;-25.1124;0.257;5.7;
2744;J1115-24;168.8115;-24.6787;0.868;30.0;
2745;J0659-36;104.9397917;-36.3911;0.637;84.0;
2746;J2158-27;329.5127;-27.295;0.477;22.0;
2747;J1954+38;298.6112;38.6527;0.353;65.0;
2748;J0611-29;242.9212;-29.9552;0.0096;83.0;
2749;J2131-31;322.8192083;-31.6613;3.325;32.0;
2750;J1235-36;188.8223;-36.531;0.569;59.0;
2751;J1336-25;204.0182;-25.4441;0.478;37.0;
2752;J1929+38;292.3318;38.1837;0.814;93.0;
2753;J1948-27;297.0521;-27.2842;0.332;58.0;
2754;J0530-39;82.5789;-39.1394;0.907;49.0;
2755;J0406+30;61.5614;30.7277;0.0026;49.0;
2756;J2054-39;313.7055;-39.9456;0.977;25.0;
2757;J2044+28;311.032;28.7112;1.618;90.0;
2758;J1904+33;286.0885;33.8338;0.417;81.0;
2759;J0355+28;58.9986;28.7645;0.365;49.0;
2760;J2356+22;359.0531;22.5716;1.841;23.0;
2761;J2040-21;310.1693;-21.881;0.563;24.0;
2762;J1940-24;295.0153;-24.5292;0.0982;53.4;
2763;J1629+33;251.0319;33.3033;1.525;35.0;
2764;J1917-29;289.3255;-29.5164;1.249;38.0;
2765;J1928+12;292.1958;12.78;3.02;179.2;
2766;J1529-26;232.2791;-26.44333;0.799;45.0;
2768;J1122-35;170.7333;-35.70666;0.0078;39.0;
2769;J1907+57;286.7541;57.32361;0.424;55.0;
2771;J0534-13;83.60833;-13.37111;0.979;74.0;
2772;J1536-30;234.1375;-30.10388;1.901;63.0;
2773;J1856+09;284.1458;9.1878;2.17071;192.8;
2774;J2022+25;305.6292;25.3911;0.00265;54.0;
2775;J1045-04;161.3416;-4.734722;0.024;4.8;
2776;J2038-36;309.6167;-36.1275;0.00328;24.0;
2777;J1819-37;274.7666;-37.3266;0.632;68.0;
2778;J2150-03;327.5833;-3.39861;0.0035;21.0;
2779;J2019+72;304.9166;72.37888;0.219;35.0;
2780;J1017-15;154.325;-15.30444;0.0831;17.0;
2781;J1638-35;247.1;-35.24472;0.705;115.0;
2782;J2301+20;345.382;20.77;0.005941;32.4;
2783;J1743+20;265.754;20.507;0.25257;19.8;
2784;J2055+15;313.974;15.787;0.002159;40.4;
2786;J2347+02;356.992;2.869;1.38356;15.85;
2787;J2354+04;358.627;4.435;0.95627;13.021;
2789;J2116+13;319.169;13.712;0.002187;30.3;
2790;J1921+09;290.458;9.362;562.29;134.2;
2791;J1921+19;290.358;19.463;0.002646;64.8;
2792;J1857+07;284.279;7.59;0.0291224;160.0;
2793;J1849+40;282.417;4.494;0.42111;191.8;
